Run ID,Event ID,Track ID,Particle Name,Start Energy [eV],Start X [m],Start Y [m],Start Z [m],Start Time [ns],Energy Deposited [eV],Track Weight,End X [m],End Y [m],End Z [m],Final Time [ns]
Run ID,Event ID,Track ID,Particle Name,Start Energy [eV],Start X [m],Start Y [m],Start Z [m],Start Time [ns],Energy Deposited [eV],Track Weight,End X [m],End Y [m],End Z [m],Final Time [ns]
0,0,962,phononTS,9.10401e-05,-0.00106635,0.000267549,0.002,2373.75,9.10401e-05,1,0.00195873,-0.00272177,-0.002,3512.9
0,0,961,phononL,0.000106503,-0.00106635,0.000267549,0.002,2373.75,0.000106503,1,-0.00399316,0.00469591,0.002,4835.01
0,0,960,phononTF,1.93415e-06,-0.00106635,0.000267549,0.002,2373.75,1.93415e-06,1,0.0015519,0.00135057,-0.002,4506.55
0,0,959,phononTS,0.000338819,-0.00106635,0.000267549,0.002,2373.75,0.000338819,1,0.00486314,0.00290401,-0.002,7291.25
0,0,958,phononTS,0.000743777,-0.00106635,0.000267549,0.002,2373.75,0.000743777,1,0.00423997,0.0037042,-0.002,16194.6
0,0,956,phononTS,0.000255653,-0.00106635,0.000267549,0.002,2373.75,0.000255653,1,-0.000869362,-0.00058596,0.002,3735.25
0,0,955,phononTS,0.000264842,-0.00106635,0.000267549,0.002,2373.75,0.000264842,1,-0.00351203,-0.00349639,-0.002,4823.5
0,0,954,phononTS,4.56333e-05,-0.00106635,0.000267549,0.002,2373.75,4.56333e-05,1,-0.00220295,0.00238975,-0.002,4622.44
0,0,953,phononTF,0.000201397,-0.00106635,0.000267549,0.002,2373.75,0.000201397,1,0.00185993,0.00478143,-0.002,26227.1
0,0,978,phononTF,0.00443424,-0.000638298,-0.000311639,0.000907341,1411.37,0.00443424,1,0.00438235,0.00332128,-0.002,5175.77
0,0,977,phononTS,0.00232486,-0.000638298,-0.000311639,0.000907341,1411.37,0.00232486,1,-2.31271e-05,-0.00108468,0.002,3250.32
0,0,975,phononTS,0.00573249,0.000551065,0.000250381,-0.000546216,678.501,0.00573249,1,0.00164402,0.00239206,-0.002,1514.26
0,0,981,phononTF,0.00864107,7.18764e-05,-2.75278e-05,-5.87743e-06,40.0475,0.00452262,1,-0.00257599,-0.000243821,-0.002,3627.19
0,0,1007,phononTS,2.80075e-05,-0.00257599,-0.000243821,-0.002,3627.19,2.80075e-05,1,0.0015849,0.00361057,0.002,12282.6
0,0,1006,phononTF,5.59401e-05,-0.00257599,-0.000243821,-0.002,3627.19,5.59401e-05,1,-0.00245498,-0.00166561,-0.002,9081.02
0,0,1004,phononTF,2.35346e-05,-0.00257599,-0.000243821,-0.002,3627.19,2.35346e-05,1,-0.00388558,-0.00418877,0.002,99332.3
0,0,1003,phononTS,3.03431e-05,-0.00257599,-0.000243821,-0.002,3627.19,3.03431e-05,1,-0.00249663,-0.00495558,0.002,6102.17
0,0,1002,phononTS,1.67023e-05,-0.00257599,-0.000243821,-0.002,3627.19,1.67023e-05,1,-0.00226612,-0.000511945,0.002,4316.75
0,0,1001,phononL,9.14086e-05,-0.00257599,-0.000243821,-0.002,3627.19,9.14086e-05,1,-0.00499594,-0.00393731,-0.002,4747.27
0,0,1000,phononTS,2.61037e-05,-0.00257599,-0.000243821,-0.002,3627.19,2.61037e-05,1,-0.000235707,-0.00334497,-0.002,5363.35
0,0,999,phononTF,6.84772e-05,-0.00257599,-0.000243821,-0.002,3627.19,6.84772e-05,1,-0.0048771,-0.000216561,0.002,4438.94
0,0,998,phononTF,5.91855e-06,-0.00257599,-0.000243821,-0.002,3627.19,5.91855e-06,1,0.000713258,-0.000393768,0.002,4522.66
0,0,995,phononTF,4.16637e-05,-0.00257599,-0.000243821,-0.002,3627.19,4.16637e-05,1,0.00150601,6.9423e-05,0.002,14091.6
0,0,994,phononTS,0.000210861,-0.00257599,-0.000243821,-0.002,3627.19,0.000210861,1,-0.00157218,-0.000749163,0.002,4402.94
0,0,993,phononTS,0.000212114,-0.00257599,-0.000243821,-0.002,3627.19,0.000212114,1,-0.000441268,-0.00130092,0.002,4588.53
0,0,992,phononTS,7.05808e-06,-0.00257599,-0.000243821,-0.002,3627.19,7.05808e-06,1,0.00122556,0.000810171,-0.002,12483.4
0,0,991,phononL,0.00023166,-0.00257599,-0.000243821,-0.002,3627.19,0.00023166,1,-0.00358941,0.00239824,-0.002,8857.3
0,0,990,phononTF,0.000340462,-0.00257599,-0.000243821,-0.002,3627.19,0.000340462,1,0.00223703,-0.000304617,-0.002,5776.92
0,0,989,phononTS,0.000288092,-0.00257599,-0.000243821,-0.002,3627.19,0.000288092,1,0.00369406,-0.0016017,-0.002,6837.69
0,0,988,phononTS,0.000567788,-0.00257599,-0.000243821,-0.002,3627.19,0.00034743,1,0.00118999,-0.0022842,-0.002,6057.01
0,0,1009,phononTF,5.15759e-06,0.00118999,-0.0022842,-0.002,6057.01,5.15759e-06,1,0.00347153,-0.00266508,0.002,7220.43
0,0,1008,phononTS,0.0002152,0.00118999,-0.0022842,-0.002,6057.01,0.0002152,1,0.00153923,-0.00284811,-0.002,7436.62
